ImagePath,X0,X1,Y0,Y1,Class
000040890408.jpg,1775,1860,486,546,DIRECTIONAL ARROW AUXILIARY
000040905643.jpg,111,155,489,525,DIRECTIONAL ARROW AUXILIARY
000060055276.jpg,1738,1784,347,377,DIRECTIONAL ARROW AUXILIARY
000041700772.jpg,1772,1855,577,632,DIRECTIONAL ARROW AUXILIARY
000060535233.jpg,1697,1761,415,456,DIRECTIONAL ARROW AUXILIARY
000060115025.jpg,1070,1126,476,516,DIRECTIONAL ARROW AUXILIARY
000060215488.jpg,1130,1177,286,324,DIRECTIONAL ARROW AUXILIARY
000051420403.jpg,1711,1791,476,527,DIRECTIONAL ARROW AUXILIARY
000051420403.jpg,110,152,531,559,DIRECTIONAL ARROW AUXILIARY
000041740716.jpg,736,794,512,567,DIRECTIONAL ARROW AUXILIARY
000033660653.jpg,1148,1200,431,470,DIRECTIONAL ARROW AUXILIARY
000035675728.jpg,1310,1366,438,484,DIRECTIONAL ARROW AUXILIARY
000040965668.jpg,1174,1236,454,499,DIRECTIONAL ARROW AUXILIARY
000000175334.jpg,79,111,505,527,DIRECTIONAL ARROW AUXILIARY
000051485244.jpg,1240,1295,517,559,DIRECTIONAL ARROW AUXILIARY
000000190272.jpg,1741,1796,462,503,DIRECTIONAL ARROW AUXILIARY
000000890163.jpg,1816,1879,490,535,DIRECTIONAL ARROW AUXILIARY
000000885187.jpg,13,56,501,533,DIRECTIONAL ARROW AUXILIARY
000000480221.jpg,1433,1471,343,370,DIRECTIONAL ARROW AUXILIARY
000000480221.jpg,1479,1517,368,394,DIRECTIONAL ARROW AUXILIARY
000000480221.jpg,1461,1497,265,291,DIRECTIONAL ARROW AUXILIARY
000044250292.jpg,1764,1815,483,514,DIRECTIONAL ARROW AUXILIARY
000044270430.jpg,49,81,475,493,DIRECTIONAL ARROW AUXILIARY
000002230125.jpg,1559,1635,556,610,DIRECTIONAL ARROW AUXILIARY
000002250766.jpg,19,69,567,603,DIRECTIONAL ARROW AUXILIARY
000044310374.jpg,613,656,422,462,DIRECTIONAL ARROW AUXILIARY
000044360289.jpg,1332,1370,425,454,DIRECTIONAL ARROW AUXILIARY
000000710275.jpg,1666,1767,324,399,DIRECTIONAL ARROW AUXILIARY
000000765157.jpg,1750,1802,480,516,DIRECTIONAL ARROW AUXILIARY
000000765157.jpg,1765,1855,208,269,DIRECTIONAL ARROW AUXILIARY
000000820212.jpg,1393,1407,417,445,DIRECTIONAL ARROW AUXILIARY
000000850009.jpg,1576,1610,539,561,DIRECTIONAL ARROW AUXILIARY
000000850009.jpg,1571,1623,442,476,DIRECTIONAL ARROW AUXILIARY
000034490400.jpg,1648,1714,483,531,DIRECTIONAL ARROW AUXILIARY
000002310324.jpg,1686,1757,474,525,DIRECTIONAL ARROW AUXILIARY
000034490400.jpg,1710,1750,338,365,DIRECTIONAL ARROW AUXILIARY
000034490400.jpg,1750,1817,481,526,DIRECTIONAL ARROW AUXILIARY
000059880401.jpg,1762,1816,340,380,DIRECTIONAL ARROW AUXILIARY
000000215438.jpg,1550,1619,325,372,DIRECTIONAL ARROW AUXILIARY
000000215438.jpg,1608,1678,153,201,DIRECTIONAL ARROW AUXILIARY
000037840448.jpg,1751,1822,464,516,DIRECTIONAL ARROW AUXILIARY
000001570541.jpg,1699,1748,560,590,DIRECTIONAL ARROW AUXILIARY
000037885279.jpg,846,913,385,437,DIRECTIONAL ARROW AUXILIARY
000027995662.jpg,44,92,511,544,DIRECTIONAL ARROW AUXILIARY
000028050575.jpg,1213,1278,464,513,DIRECTIONAL ARROW AUXILIARY
000037880555.jpg,68,106,497,530,DIRECTIONAL ARROW AUXILIARY
000037940382.jpg,1323,1387,463,510,DIRECTIONAL ARROW AUXILIARY
000010375452.jpg,1727,1782,454,491,DIRECTIONAL ARROW AUXILIARY
000015040409.jpg,1769,1819,442,477,DIRECTIONAL ARROW AUXILIARY
000015105202.jpg,20,60,432,458,DIRECTIONAL ARROW AUXILIARY
000006425469.jpg,1806,1883,523,574,DIRECTIONAL ARROW AUXILIARY
000006470257.jpg,718,781,476,525,DIRECTIONAL ARROW AUXILIARY
000006585140.jpg,1130,1195,475,523,DIRECTIONAL ARROW AUXILIARY
000020435366.jpg,1721,1797,481,534,DIRECTIONAL ARROW AUXILIARY
000001635349.jpg,1409,1466,457,502,DIRECTIONAL ARROW AUXILIARY
000003000264.jpg,1485,1573,506,569,DIRECTIONAL ARROW AUXILIARY
000003000264.jpg,1595,1682,507,569,DIRECTIONAL ARROW AUXILIARY
000000420018.jpg,1343,1430,463,539,DIRECTIONAL ARROW AUXILIARY
000000295306.jpg,1580,1616,446,471,DIRECTIONAL ARROW AUXILIARY
000000775316.jpg,1519,1559,295,325,DIRECTIONAL ARROW AUXILIARY
000000870187.jpg,1731,1775,371,403,DIRECTIONAL ARROW AUXILIARY
000019095463.jpg,1722,1783,417,458,DIRECTIONAL ARROW AUXILIARY
000000260360.jpg,1507,1543,476,509,DIRECTIONAL ARROW AUXILIARY
000001020623.jpg,1193,1243,438,473,DIRECTIONAL ARROW AUXILIARY
000019145720.jpg,728,790,345,391,DIRECTIONAL ARROW AUXILIARY
000001020623.jpg,1262,1306,441,476,DIRECTIONAL ARROW AUXILIARY
000019170762.jpg,1177,1236,368,413,DIRECTIONAL ARROW AUXILIARY
000001160448.jpg,1068,1125,390,432,DIRECTIONAL ARROW AUXILIARY
000002305559.jpg,1342,1410,556,605,DIRECTIONAL ARROW AUXILIARY
000002355652.jpg,674,743,403,453,DIRECTIONAL ARROW AUXILIARY
000002375556.jpg,1245,1303,454,502,DIRECTIONAL ARROW AUXILIARY
000003050135.jpg,1443,1483,513,545,DIRECTIONAL ARROW AUXILIARY
000010430601.jpg,587,645,416,462,DIRECTIONAL ARROW AUXILIARY
000015145166.jpg,744,815,324,379,DIRECTIONAL ARROW AUXILIARY
000020475311.jpg,592,676,376,443,DIRECTIONAL ARROW AUXILIARY
000060595257.jpg,1047,1097,340,379,DIRECTIONAL ARROW AUXILIARY
000030015553.jpg,1630,1698,484,533,DIRECTIONAL ARROW AUXILIARY
000030020366.jpg,76,115,472,498,DIRECTIONAL ARROW AUXILIARY
000002385575.jpg,1800,1869,490,535,DIRECTIONAL ARROW AUXILIARY
000030090021.jpg,1232,1292,430,475,DIRECTIONAL ARROW AUXILIARY
000002570602.jpg,1326,1375,477,519,DIRECTIONAL ARROW AUXILIARY
000039255196.jpg,91,151,429,466,DIRECTIONAL ARROW AUXILIARY
000000740422.jpg,1518,1554,464,493,DIRECTIONAL ARROW AUXILIARY
000000740422.jpg,1421,1456,438,466,DIRECTIONAL ARROW AUXILIARY
000000700204.jpg,878,935,382,419,DIRECTIONAL ARROW AUXILIARY
000000700204.jpg,1012,1065,382,419,DIRECTIONAL ARROW AUXILIARY
000013915662.jpg,1626,1683,488,527,DIRECTIONAL ARROW AUXILIARY
000013915662.jpg,1706,1764,485,523,DIRECTIONAL ARROW AUXILIARY
000013945237.jpg,147,183,481,510,DIRECTIONAL ARROW AUXILIARY
000013945237.jpg,88,125,483,509,DIRECTIONAL ARROW AUXILIARY
000042955233.jpg,921,1003,554,680,DIRECTIONAL ARROW AUXILIARY
000037400027.jpg,56,86,499,519,DIRECTIONAL ARROW AUXILIARY
000037485646.jpg,1519,1562,451,485,DIRECTIONAL ARROW AUXILIARY
000037420070.jpg,1719,1824,408,479,DIRECTIONAL ARROW AUXILIARY
000017530464.jpg,1702,1751,460,500,DIRECTIONAL ARROW AUXILIARY
000017545791.jpg,60,105,488,515,DIRECTIONAL ARROW AUXILIARY
000047910506.jpg,1265,1296,438,462,DIRECTIONAL ARROW AUXILIARY
000047910506.jpg,1255,1311,323,366,DIRECTIONAL ARROW AUXILIARY
000047120209.jpg,1732,1794,466,506,DIRECTIONAL ARROW AUXILIARY
000021805084.jpg,55,105,424,459,DIRECTIONAL ARROW AUXILIARY
000047170330.jpg,571,633,377,432,DIRECTIONAL ARROW AUXILIARY
000047570175.jpg,1489,1581,272,337,DIRECTIONAL ARROW AUXILIARY
000000730092.jpg,1499,1598,301,359,DIRECTIONAL ARROW AUXILIARY
000000730092.jpg,1638,1739,292,366,DIRECTIONAL ARROW AUXILIARY
000000730092.jpg,1770,1869,236,302,DIRECTIONAL ARROW AUXILIARY
000047675265.jpg,1259,1330,213,263,DIRECTIONAL ARROW AUXILIARY
000047675265.jpg,1354,1427,207,255,DIRECTIONAL ARROW AUXILIARY
000024920618.jpg,1717,1773,531,567,DIRECTIONAL ARROW AUXILIARY
000033470626.jpg,1438,1475,536,563,DIRECTIONAL ARROW AUXILIARY
000026750538.jpg,1739,1810,513,563,DIRECTIONAL ARROW AUXILIARY
000026770504.jpg,48,93,515,547,DIRECTIONAL ARROW AUXILIARY
000028300154.jpg,1707,1785,477,532,DIRECTIONAL ARROW AUXILIARY
000029820730.jpg,1668,1730,488,537,DIRECTIONAL ARROW AUXILIARY
000029900511.jpg,1444,1475,485,510,DIRECTIONAL ARROW AUXILIARY
000029835202.jpg,482,522,494,528,DIRECTIONAL ARROW AUXILIARY
000026830449.jpg,1046,1096,473,511,DIRECTIONAL ARROW AUXILIARY
000029435264.jpg,1625,1646,506,515,DIRECTIONAL ARROW AUXILIARY
000011745057.jpg,1829,1884,500,534,DIRECTIONAL ARROW AUXILIARY
000028385185.jpg,1554,1582,508,533,DIRECTIONAL ARROW AUXILIARY
000028320213.jpg,297,336,481,512,DIRECTIONAL ARROW AUXILIARY
000011790598.jpg,114,149,475,513,DIRECTIONAL ARROW AUXILIARY
000025000417.jpg,1286,1343,445,491,DIRECTIONAL ARROW AUXILIARY
000008555168.jpg,1769,1822,342,379,DIRECTIONAL ARROW AUXILIARY
000017605482.jpg,1151,1211,434,479,DIRECTIONAL ARROW AUXILIARY
000039035365.jpg,671,758,368,436,DIRECTIONAL ARROW AUXILIARY
000038995252.jpg,1612,1689,471,523,DIRECTIONAL ARROW AUXILIARY
000022805478.jpg,1625,1685,377,417,DIRECTIONAL ARROW AUXILIARY
000022895143.jpg,1625,1690,451,494,DIRECTIONAL ARROW AUXILIARY
000014015370.jpg,1144,1194,431,469,DIRECTIONAL ARROW AUXILIARY
000014015370.jpg,1217,1270,432,472,DIRECTIONAL ARROW AUXILIARY
000039070368.jpg,1412,1455,458,490,DIRECTIONAL ARROW AUXILIARY
000025145055.jpg,1601,1716,562,640,DIRECTIONAL ARROW AUXILIARY
000025145055.jpg,1678,1790,286,363,DIRECTIONAL ARROW AUXILIARY
000025145055.jpg,1744,1860,563,644,DIRECTIONAL ARROW AUXILIARY
000018315732.jpg,202,241,546,579,DIRECTIONAL ARROW AUXILIARY
000018375278.jpg,1659,1685,520,547,DIRECTIONAL ARROW AUXILIARY
000011800179.jpg,500,557,448,492,DIRECTIONAL ARROW AUXILIARY
000013965166.jpg,581,652,432,488,DIRECTIONAL ARROW AUXILIARY
000013965166.jpg,491,557,431,482,DIRECTIONAL ARROW AUXILIARY
000011850572.jpg,1486,1514,479,504,DIRECTIONAL ARROW AUXILIARY
000021835163.jpg,988,1058,311,365,DIRECTIONAL ARROW AUXILIARY
000024970134.jpg,613,681,467,515,DIRECTIONAL ARROW AUXILIARY
000010215075.jpg,1822,1853,594,608,DIRECTIONAL ARROW AUXILIARY
000005375197.jpg,1512,1542,472,500,DIRECTIONAL ARROW AUXILIARY
000000290046.jpg,680,777,521,597,DIRECTIONAL ARROW AUXILIARY
000000290471.jpg,25,91,478,524,DIRECTIONAL ARROW AUXILIARY
000022985127.jpg,719,773,406,447,DIRECTIONAL ARROW AUXILIARY
000003185119.jpg,1283,1388,604,683,DIRECTIONAL ARROW AUXILIARY
000002020276.jpg,1704,1765,235,279,DIRECTIONAL ARROW AUXILIARY
000002140328.jpg,1760,1814,480,520,DIRECTIONAL ARROW AUXILIARY
000006925295.jpg,1809,1845,437,463,DIRECTIONAL ARROW AUXILIARY
000006920272.jpg,1861,1873,529,552,DIRECTIONAL ARROW AUXILIARY
000001155393.jpg,1567,1606,434,464,DIRECTIONAL ARROW AUXILIARY
000020435295.jpg,1567,1647,498,558,DIRECTIONAL ARROW AUXILIARY
000020435295.jpg,1672,1753,496,556,DIRECTIONAL ARROW AUXILIARY
000012340793.jpg,1733,1792,392,438,DIRECTIONAL ARROW AUXILIARY
000022475214.jpg,33,59,498,516,DIRECTIONAL ARROW AUXILIARY
000022490373.jpg,1638,1714,416,466,DIRECTIONAL ARROW AUXILIARY
000028275510.jpg,1635,1708,431,481,DIRECTIONAL ARROW AUXILIARY
000028905101.jpg,1649,1726,448,502,DIRECTIONAL ARROW AUXILIARY
000020545169.jpg,1493,1528,405,431,DIRECTIONAL ARROW AUXILIARY
000022570511.jpg,1592,1629,493,526,DIRECTIONAL ARROW AUXILIARY
000012800116.jpg,1341,1386,390,425,DIRECTIONAL ARROW AUXILIARY
000028365205.jpg,1551,1591,470,503,DIRECTIONAL ARROW AUXILIARY
000001060021.jpg,60,85,471,487,DIRECTIONAL ARROW AUXILIARY
000028900232.jpg,69,94,492,509,DIRECTIONAL ARROW AUXILIARY
000028945444.jpg,709,793,350,415,DIRECTIONAL ARROW AUXILIARY
000028995609.jpg,1553,1588,463,489,DIRECTIONAL ARROW AUXILIARY
000023010395.jpg,1548,1582,440,466,DIRECTIONAL ARROW AUXILIARY
000002140328.jpg,1844,1893,496,534,DIRECTIONAL ARROW AUXILIARY
000007575633.jpg,1689,1740,522,557,DIRECTIONAL ARROW AUXILIARY
000007575633.jpg,1760,1810,523,558,DIRECTIONAL ARROW AUXILIARY
000008810041.jpg,1670,1728,503,544,DIRECTIONAL ARROW AUXILIARY
000008860422.jpg,729,795,439,482,DIRECTIONAL ARROW AUXILIARY
000038910281.jpg,42,64,416,432,DIRECTIONAL ARROW AUXILIARY
000006685666.jpg,1793,1861,480,524,DIRECTIONAL ARROW AUXILIARY
000009025048.jpg,1675,1737,554,599,DIRECTIONAL ARROW AUXILIARY
000009025048.jpg,1802,1861,559,600,DIRECTIONAL ARROW AUXILIARY
000027030766.jpg,1449,1600,392,545,DIRECTIONAL ARROW AUXILIARY
000027040311.jpg,1506,1680,617,785,DIRECTIONAL ARROW AUXILIARY
000027020435.jpg,15,46,523,549,DIRECTIONAL ARROW AUXILIARY
000014735063.jpg,1608,1695,502,523,DIRECTIONAL ARROW AUXILIARY
000017185235.jpg,1768,1799,721,747,DIRECTIONAL ARROW AUXILIARY
000018400709.jpg,1668,1740,492,543,DIRECTIONAL ARROW AUXILIARY
000018400709.jpg,1757,1829,488,537,DIRECTIONAL ARROW AUXILIARY
000019905295.jpg,1649,1725,473,525,DIRECTIONAL ARROW AUXILIARY
000046960117.jpg,1529,1596,519,592,DIRECTIONAL ARROW AUXILIARY
000047000211.jpg,540,590,433,469,DIRECTIONAL ARROW AUXILIARY
000048840430.jpg,71,94,486,502,DIRECTIONAL ARROW AUXILIARY
000032580118.jpg,1769,1825,474,518,DIRECTIONAL ARROW AUXILIARY
000032605724.jpg,293,326,474,510,DIRECTIONAL ARROW AUXILIARY
000032665108.jpg,1631,1662,492,518,DIRECTIONAL ARROW AUXILIARY
000035375334.jpg,1656,1721,512,558,DIRECTIONAL ARROW AUXILIARY
000035370533.jpg,78,120,499,525,DIRECTIONAL ARROW AUXILIARY
000031575496.jpg,1486,1520,499,526,DIRECTIONAL ARROW AUXILIARY
000037310122.jpg,1279,1318,461,489,DIRECTIONAL ARROW AUXILIARY
000023185548.jpg,81,110,501,521,DIRECTIONAL ARROW AUXILIARY
000020055035.jpg,1308,1367,349,395,DIRECTIONAL ARROW AUXILIARY
000018480361.jpg,1292,1359,469,521,DIRECTIONAL ARROW AUXILIARY
000018480361.jpg,1371,1435,470,521,DIRECTIONAL ARROW AUXILIARY
000018445613.jpg,557,635,495,566,DIRECTIONAL ARROW AUXILIARY
000018445613.jpg,463,540,495,565,DIRECTIONAL ARROW AUXILIARY
000014885766.jpg,1439,1497,509,524,DIRECTIONAL ARROW AUXILIARY
000008870788.jpg,1234,1297,423,469,DIRECTIONAL ARROW AUXILIARY
000011495380.jpg,104,128,457,476,DIRECTIONAL ARROW AUXILIARY
000011505118.jpg,1705,1767,437,483,DIRECTIONAL ARROW AUXILIARY
000061445278.jpg,1732,1802,440,487,DIRECTIONAL ARROW AUXILIARY
000007660095.jpg,992,1056,465,512,DIRECTIONAL ARROW AUXILIARY
000007660095.jpg,1076,1137,468,513,DIRECTIONAL ARROW AUXILIARY
000038765288.jpg,1466,1501,426,453,DIRECTIONAL ARROW AUXILIARY
000035435462.jpg,1211,1264,439,480,DIRECTIONAL ARROW AUXILIARY
000027090580.jpg,1300,1351,500,537,DIRECTIONAL ARROW AUXILIARY
000062005683.jpg,1691,1765,458,509,DIRECTIONAL ARROW AUXILIARY
000039515403.jpg,1666,1742,467,521,DIRECTIONAL ARROW AUXILIARY
000039515403.jpg,1771,1845,446,497,DIRECTIONAL ARROW AUXILIARY
000000790055.jpg,1438,1495,316,362,DIRECTIONAL ARROW AUXILIARY
000000945388.jpg,1639,1700,340,379,DIRECTIONAL ARROW AUXILIARY
000000945388.jpg,1684,1742,483,523,DIRECTIONAL ARROW AUXILIARY
000000690191.jpg,1352,1405,439,481,DIRECTIONAL ARROW AUXILIARY
000047015469.jpg,1374,1421,456,493,DIRECTIONAL ARROW AUXILIARY
000039785012.jpg,1546,1647,443,515,DIRECTIONAL ARROW AUXILIARY
000039820153.jpg,1058,1146,362,426,DIRECTIONAL ARROW AUXILIARY
000062045590.jpg,602,680,344,407,DIRECTIONAL ARROW AUXILIARY
000008925733.jpg,1763,1814,464,497,DIRECTIONAL ARROW AUXILIARY
000008925733.jpg,1843,1896,462,495,DIRECTIONAL ARROW AUXILIARY
000000985070.jpg,1588,1623,479,506,DIRECTIONAL ARROW AUXILIARY
000001300070.jpg,1633,1668,303,326,DIRECTIONAL ARROW AUXILIARY
000001300070.jpg,1660,1694,384,409,DIRECTIONAL ARROW AUXILIARY
000061490211.jpg,655,728,350,406,DIRECTIONAL ARROW AUXILIARY
000042715356.jpg,1693,1749,424,465,DIRECTIONAL ARROW AUXILIARY
000006785098.jpg,1590,1621,484,510,DIRECTIONAL ARROW AUXILIARY
000061455097.jpg,61,88,468,488,DIRECTIONAL ARROW AUXILIARY
000009125567.jpg,1582,1611,432,458,DIRECTIONAL ARROW AUXILIARY
000061545421.jpg,1443,1489,457,489,DIRECTIONAL ARROW AUXILIARY
000009000699.jpg,32,50,465,477,DIRECTIONAL ARROW AUXILIARY
000062065492.jpg,1261,1310,395,434,DIRECTIONAL ARROW AUXILIARY
000009010316.jpg,1470,1490,519,538,DIRECTIONAL ARROW AUXILIARY
000011595205.jpg,1440,1462,456,476,DIRECTIONAL ARROW AUXILIARY
000011720600.jpg,1490,1514,408,433,DIRECTIONAL ARROW AUXILIARY
000009075629.jpg,639,699,489,534,DIRECTIONAL ARROW AUXILIARY
000008985232.jpg,572,617,418,457,DIRECTIONAL ARROW AUXILIARY
000037210008.jpg,1658,1733,494,543,DIRECTIONAL ARROW AUXILIARY
000000715664.jpg,1816,1890,519,566,DIRECTIONAL ARROW AUXILIARY
000002355340.jpg,942,1017,299,353,DIRECTIONAL ARROW AUXILIARY
000002315425.jpg,1723,1816,400,466,DIRECTIONAL ARROW AUXILIARY
000003320219.jpg,1523,1644,409,492,DIRECTIONAL ARROW AUXILIARY
000003355120.jpg,1231,1314,345,403,DIRECTIONAL ARROW AUXILIARY
000005390051.jpg,1708,1820,417,495,DIRECTIONAL ARROW AUXILIARY
000005450021.jpg,829,917,338,401,DIRECTIONAL ARROW AUXILIARY
000004850002.jpg,1682,1735,514,556,DIRECTIONAL ARROW AUXILIARY
000004905124.jpg,681,743,465,508,DIRECTIONAL ARROW AUXILIARY
000007355296.jpg,1701,1775,385,432,DIRECTIONAL ARROW AUXILIARY
000036755721.jpg,1842,1904,487,530,DIRECTIONAL ARROW AUXILIARY
000036850296.jpg,14,38,485,499,DIRECTIONAL ARROW AUXILIARY
000017605575.jpg,1815,1871,504,539,DIRECTIONAL ARROW AUXILIARY
000017665674.jpg,408,459,448,489,DIRECTIONAL ARROW AUXILIARY
000039755450.jpg,1835,1894,476,519,DIRECTIONAL ARROW AUXILIARY
000019250611.jpg,1799,1859,502,542,DIRECTIONAL ARROW AUXILIARY
000010995463.jpg,1715,1788,506,557,DIRECTIONAL ARROW AUXILIARY
000039845366.jpg,1607,1641,490,518,DIRECTIONAL ARROW AUXILIARY
000039805179.jpg,551,614,401,447,DIRECTIONAL ARROW AUXILIARY
000000450395.jpg,1296,1340,474,510,DIRECTIONAL ARROW AUXILIARY
000000700522.jpg,53,80,429,449,DIRECTIONAL ARROW AUXILIARY
000036960777.jpg,1408,1440,487,512,DIRECTIONAL ARROW AUXILIARY
000000790500.jpg,1395,1435,449,480,DIRECTIONAL ARROW AUXILIARY
000028755308.jpg,1739,1784,556,591,DIRECTIONAL ARROW AUXILIARY
000028810728.jpg,521,581,511,558,DIRECTIONAL ARROW AUXILIARY
000000870337.jpg,1354,1381,435,461,DIRECTIONAL ARROW AUXILIARY
000028840050.jpg,1545,1580,390,413,DIRECTIONAL ARROW AUXILIARY
000054030470.jpg,1731,1787,533,575,DIRECTIONAL ARROW AUXILIARY
000007455021.jpg,1543,1576,446,474,DIRECTIONAL ARROW AUXILIARY
000019340396.jpg,1612,1648,490,516,DIRECTIONAL ARROW AUXILIARY
000019285243.jpg,55,89,480,521,DIRECTIONAL ARROW AUXILIARY
000017700721.jpg,1543,1578,501,526,DIRECTIONAL ARROW AUXILIARY
000071795782.jpg,1788,1843,524,561,DIRECTIONAL ARROW AUXILIARY
000083845145.jpg,1558,1647,384,444,DIRECTIONAL ARROW AUXILIARY
000085195040.jpg,1405,1475,215,270,DIRECTIONAL ARROW AUXILIARY
000085255329.jpg,1809,1857,433,471,DIRECTIONAL ARROW AUXILIARY
000009520502.jpg,1477,1512,399,426,DIRECTIONAL ARROW AUXILIARY
000091445053.jpg,1758,1827,478,528,DIRECTIONAL ARROW AUXILIARY
000085765560.jpg,1687,1742,328,363,DIRECTIONAL ARROW AUXILIARY
000079155477.jpg,1705,1766,497,538,DIRECTIONAL ARROW AUXILIARY
000093105788.jpg,1641,1715,461,515,DIRECTIONAL ARROW AUXILIARY
000087210061.jpg,1822,1899,529,581,DIRECTIONAL ARROW AUXILIARY
000087255243.jpg,735,795,448,494,DIRECTIONAL ARROW AUXILIARY
000080270100.jpg,98,131,442,466,DIRECTIONAL ARROW AUXILIARY
000087945587.jpg,1834,1889,473,508,DIRECTIONAL ARROW AUXILIARY
000080280443.jpg,1553,1669,411,489,DIRECTIONAL ARROW AUXILIARY
000067270541.jpg,1683,1744,499,548,DIRECTIONAL ARROW AUXILIARY
000083920165.jpg,1505,1536,554,582,DIRECTIONAL ARROW AUXILIARY
000083920165.jpg,1505,1536,554,582,DIRECTIONAL ARROW AUXILIARY
000083920165.jpg,1524,1554,472,503,DIRECTIONAL ARROW AUXILIARY
000081265049.jpg,1574,1642,430,476,DIRECTIONAL ARROW AUXILIARY
000081265049.jpg,1660,1727,430,478,DIRECTIONAL ARROW AUXILIARY
000011170043.jpg,120,166,539,574,DIRECTIONAL ARROW AUXILIARY
000011170043.jpg,120,166,539,574,DIRECTIONAL ARROW AUXILIARY
000004950089.jpg,1581,1616,502,529,DIRECTIONAL ARROW AUXILIARY
000080350198.jpg,1343,1379,391,421,DIRECTIONAL ARROW AUXILIARY
000091485359.jpg,147,218,446,520,DIRECTIONAL ARROW AUXILIARY
000079245577.jpg,1550,1586,459,485,DIRECTIONAL ARROW AUXILIARY
000085265269.jpg,1424,1453,379,403,DIRECTIONAL ARROW AUXILIARY
000085365334.jpg,1613,1655,431,459,DIRECTIONAL ARROW AUXILIARY
000085385233.jpg,1600,1633,444,470,DIRECTIONAL ARROW AUXILIARY
000091535423.jpg,1557,1618,483,533,DIRECTIONAL ARROW AUXILIARY
000003405010.jpg,1426,1466,464,495,DIRECTIONAL ARROW AUXILIARY
000088030482.jpg,1551,1582,476,497,DIRECTIONAL ARROW AUXILIARY
000054115157.jpg,1451,1487,395,422,DIRECTIONAL ARROW AUXILIARY
000002390078.jpg,1442,1483,514,551,DIRECTIONAL ARROW AUXILIARY
000000910396.jpg,1566,1595,375,399,DIRECTIONAL ARROW AUXILIARY
000064145664.jpg,1444,1474,552,573,DIRECTIONAL ARROW AUXILIARY
000054085081.jpg,702,752,466,506,DIRECTIONAL ARROW AUXILIARY
000017170117.jpg,17,41,477,495,DIRECTIONAL ARROW AUXILIARY
000018120189.jpg,1853,1889,442,467,DIRECTIONAL ARROW AUXILIARY
000022850707.jpg,41,62,482,498,DIRECTIONAL ARROW AUXILIARY
000022885020.jpg,1713,1770,446,490,DIRECTIONAL ARROW AUXILIARY
000010930617.jpg,1586,1621,514,545,DIRECTIONAL ARROW AUXILIARY
000010845769.jpg,1724,1800,466,519,DIRECTIONAL ARROW AUXILIARY
000011705517.jpg,1475,1502,487,514,DIRECTIONAL ARROW AUXILIARY
000011680273.jpg,854,921,411,462,DIRECTIONAL ARROW AUXILIARY
000007320457.jpg,97,151,501,540,DIRECTIONAL ARROW AUXILIARY
000007380251.jpg,1515,1532,484,510,DIRECTIONAL ARROW AUXILIARY
000010560359.jpg,1467,1502,358,385,DIRECTIONAL ARROW AUXILIARY
000010560359.jpg,1370,1405,354,383,DIRECTIONAL ARROW AUXILIARY
000010560359.jpg,1372,1409,250,278,DIRECTIONAL ARROW AUXILIARY
000010560359.jpg,1470,1505,256,283,DIRECTIONAL ARROW AUXILIARY
000028485598.jpg,1728,1777,506,537,DIRECTIONAL ARROW AUXILIARY
000028485598.jpg,1657,1706,507,540,DIRECTIONAL ARROW AUXILIARY
000000340028.jpg,1430,1488,300,343,DIRECTIONAL ARROW AUXILIARY
000000340028.jpg,1566,1625,292,336,DIRECTIONAL ARROW AUXILIARY
000000340028.jpg,1429,1484,145,184,DIRECTIONAL ARROW AUXILIARY
000000340028.jpg,1562,1619,139,180,DIRECTIONAL ARROW AUXILIARY
000015195686.jpg,1785,1870,484,540,DIRECTIONAL ARROW AUXILIARY
000018630100.jpg,1751,1797,495,532,DIRECTIONAL ARROW AUXILIARY
000018635764.jpg,331,357,484,501,DIRECTIONAL ARROW AUXILIARY
000025025703.jpg,59,99,502,529,DIRECTIONAL ARROW AUXILIARY
000025030584.jpg,1676,1758,511,565,DIRECTIONAL ARROW AUXILIARY
000050035292.jpg,1476,1510,455,481,DIRECTIONAL ARROW AUXILIARY
000049955135.jpg,1059,1133,333,387,DIRECTIONAL ARROW AUXILIARY
000049935301.jpg,21,44,436,452,DIRECTIONAL ARROW AUXILIARY
000000930430.jpg,1717,1779,471,514,DIRECTIONAL ARROW AUXILIARY
000020420097.jpg,606,692,392,453,DIRECTIONAL ARROW AUXILIARY
000020375125.jpg,1699,1757,477,527,DIRECTIONAL ARROW AUXILIARY
000039205252.jpg,1063,1130,355,407,DIRECTIONAL ARROW AUXILIARY
000063690523.jpg,1028,1091,543,590,DIRECTIONAL ARROW AUXILIARY
000018315519.jpg,1574,1610,480,515,DIRECTIONAL ARROW AUXILIARY
000002385082.jpg,1190,1246,334,378,DIRECTIONAL ARROW AUXILIARY
